COMP_ID	COMP_NOTES	WATCH_LEVEL	COMP_LGL_NAME	COMP_DBA_NAME	COMP_ADDR	COMP_CITY	COMP_ST	COMP_POST_CODE	COMP_PHONE	COMP_FAX	COMP_DOCKET_PREFIX	COMP_DOCKET_NUMBER	COMP_DOT	COMP_INTRASTATE_STATE	COMP_INTRASTATE_CODE	COMP_DUNS	AUTH_COM	AUTH_CONT	AUTH_BRK	AUTH_PEN_COM	AUTH_PEN_CONT	AUTH_PEN_BRK	AUTH_RVK_COM	AUTH_RVK_CONT	AUTH_RVK_BRK	AUTH_BIPD	AUTH_CARGO	AUTH_BOND	DOT_CARGO_POL	DOT_CARGO_CARRIER	DOT_CARGO_FROM	DOT_CARGO_TO	DOT_CARGO_EFF_DATE	DOT_CARGO_CAN_DATE	DOT_PRI_POL	DOT_PRI_CARRIER	DOT_PRI_FROM	DOT_PRI_TO	DOT_PRI_EFF_DATE	DOT_PRI_CAN_DATE	DOT_XS_POL	DOT_XS_CARRIER	DOT_XS_FROM	DOT_XS_TO	DOT_XS_EFF_DATE	DOT_XS_CAN_DATE	CARGO_EFF_DATE	CARGO_EXP_DATE	CARGO_CAN	CARGO_CAN_DATE	CARGO_CONF	CARGO_POL	CARGO_AGT	CARGO_AGT_PHONE	CARGO_AGT_FAX	CARGO_UDW	CARGO_LAST_UPD	CARGO_COVERAGE_DESC	CARGO_MAX_LIMIT	CARGO_LIMITS	AUTO_EFF_DATE	AUTO_EXP_DATE	AUTO_CAN	AUTO_CAN_DATE	AUTO_CONF	AUTO_POL	AUTO_AGT	AUTO_AGT_PHONE	AUTO_AGT_FAX	AUTO_UDW	AUTO_LAST_UPD	SCHEDULED_AUTO_FLAG	AUTO_COVERAGE_DESC	AUTO_LIMITS	GENERAL_EFF_DATE	GENERAL_EXP_DATE	GENERAL_CAN	GENERAL_CAN_DATE	GENERAL_CONF	GENERAL_POL	GENERAL_AGT	GENERAL_AGT_PHONE	GENERAL_AGT_FAX	GENERAL_UDW	GENERAL_LAST_UPD	GENERAL_COVERAGE_DESC	GENERAL_LIMITS	SAFE_RATE	SAFE_RATE_DATE	TOTAL_INSPECTIONS	VEHICLE_INSPECTIONS	VEHICLE_OOS	DRIVER_INSPECTIONS	DRIVER_OOS	HAZMAT_INSPECTIONS	HAZMAT_OOS	CRASHES_TOTAL	CRASHES_FATAL	CRASHES_INJURY	CRASHES_TOW	ENTITY_STATUS	ENTITY_TYPE	OPER_TYPE	OOS_DATE	MCS150_MILEAGE	MCS150_YEAR	MCS150_DATE	POWER_UNITS	DRIVERS	COMM_GNL_FRT	COMM_AG	COMM_BEV	COMM_BLD_MTL	COMM_CHEM	COMM_COAL	COMM_CONS	COMM_DRY_BULK	COMM_PROD	COMM_GARB	COMM_GRN	COMM_HOUSE	COMM_LQD_GAS	COMM_LVSTK	COMM_LUMB	COMM_MACH_LO	COMM_MEAT	COMM_MET	COMM_MOB_HM	COMM_VEH	COMM_OIL_EQP	COMM_PAP_PROD	COMM_REF_FOOD	COMM_UTL	COMM_DRIVE	COMM_INTER	COMM_PASS	COMM_MAIL	COMM_WATER
		2	T BROTHERS TRUCKING LLC	T BROS TRUCKING	2204 N WESTPORT AVE	SIOUX FALLS	SD	57107	6053330566	6053339950	MC	364768	821186				A	A	N	N	N	N	N	N	N	1000000	N	N							ZACAT6011602	ARCH INSURANCE COMPANY	0	1000000	1/1/2019								2/1/2019	2/1/2020	N		High	QT-660-8A128009-TIL-19	COTTINGHAM & BUTLER	8887854677	5635875866	TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA	1/31/2019		250000	"Deductible $2,500~Limit $250,000"	1/1/2019	1/1/2020	N		High	ZACAT6011602	COTTINGHAM & BUTLER	8887854677	5635875866	ARCH INSURANCE COMPANY	1/31/2019	N	Non-owned Autos~Hired Autos~OWND COMM	"Combined Single Limit (Each Accident) $1,000,000"	1/1/2019	1/1/2020	N		High	ZAPKG6011203	COTTINGHAM & BUTLER	8887854677	5635875866	ARCH INSURANCE COMPANY	1/31/2019	General Aggregate Limit Applies Per Policy~Occur	"EMPLOYEE BENEFITS $1,000,000~General Aggregate $2,000,000~Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $300,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $10,000"			259	126	20	258	5	0	0	6	0	2	4	A	CARRIER	Interstate		5318879	2017	5/8/2018	94	103	Y	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	N	N
		2	BESTWAY TRANSPORT LLC	BESTWAY TRUCKING	8503 78TH AVE NE	MARYSVILLE	WA	98270	4253453677		MC	633283	1728303				A	N	N	N	N	N	N	N	N	750000	N	N							CA 7686863	UNITED FINANCIAL CASUALTY COMPANY	0	750000	6/1/2018								12/1/2018	6/1/2019	N		High	07686863-1	TEC EQUIPMENT INC.	5032857667	5038024238	UNITED FINANCIAL CASUALTY CO.	12/4/2018		100000	"Limit $100,000~Deductible $1,000"	12/1/2018	6/1/2019	N		High	07686863-1	TEC EQUIPMENT INC.	5032857667	5038024238	UNITED FINANCIAL CASUALTY CO.	12/4/2018	Y	Scheduled Autos	"Combined Single Limit (Each Accident) $1,000,000~UNDERINSURED MOTORIST COMBINED SIR $100,000"																73	38	8	73	2	0	0	0	0	0	0	A	CARRIER	Interstate		1980590	2017	6/11/2018	1	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
		2	WEST COAST PILOTS LLC		1127 DECKER ST UNIT C	EL CAJON	CA	92019	6196465821		MC	925936	2536606				A	N	N	N	N	N	N	N	N	1000000	N	N							QCAD-98330-01	QUALITAS INSURANCE COMPANY	0	1000000	5/31/2018								5/31/2018	5/31/2019	N		High	QCAD-98330-01	NORTHMEX INSURANCE SERVICES	6196617243	6196617259	QUALITAS INSURANCE CO	6/6/2018		100000	"Deductible $1,000~Limit $100,000"	5/31/2018	5/31/2019	N		High	QCAD-98330-01	NORTHMEX INSURANCE SERVICES	6196617243	6196617259	QUALITAS INSURANCE CO	6/6/2018	Y	See Description Box~Scheduled Autos	"Combined Single Limit (Each Accident) $1,000,000"																22	11	0	22	2	0	0	0	0	0	0	A	CARRIER	Interstate		72456	2017	10/10/2018	4	4	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N
		2	PULIDO TRANSPORT INC		8333 FOOTHILL BLVD #844	RANCHO CUCAMONGA	CA	91730	9518241683	9518241684	MC	679069	1883652				N	A	N	N	N	N	N	N	N	750000	N	N							WN206831	NORTHLAND INSURANCE COMPANY	0	750000	4/30/2017								4/30/2018	4/30/2019	N		High	WN239183	ELITE 4 TRUCK INSURANCE SERVICE INC	9092188940	9092188946	NORTHLAND INSURANCE COMPANY	4/29/2018		100000	"Per Vehicle $100,000~Deductible $1,000~Reefer Breakdown Ded. $1,000"	4/30/2018	4/30/2019	N		High	WN239183	ELITE 4 TRUCK INSURANCE SERVICE INC	9092188940	9092188946	NORTHLAND INSURANCE COMPANY	4/29/2018	Y	Scheduled Autos~See Description Box	"Combined Single Limit (Each Accident) $1,000,000~UNINSURED MOTORIST BI-SINGLE $60,000"																5	2	0	5	0	0	0	0	0	0	0	A	CARRIER	Interstate		60000	2018	2/4/2019	9	9	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
		2	AVALANCHE EXPRESS INC		32 COLONIAL DR	PENFIELD	NY	14526	3153706262	3153706285	MC	520223	1356022				A	N	N	N	N	N	N	N	N	750000	N	N							WF003018	NORTHLAND INSURANCE COMPANY	0	750000	3/26/2018								9/7/2018	9/7/2019	N		High	QT4C84607A	"RIG INSURANCE SERVICES, LLC"	8028614477	8028614440	TRAVELERS PROPERTY CASUALTY INSURANCE COMPANY	9/11/2018		100000	"Limit $100,000~Deductible $1,000"	3/26/2018	3/26/2019	N		High	WF003019	"RIG INSURANCE SERVICES, LLC"	8028614477	8028614440	NORTHLAND INSURANCE COMPANY	9/11/2018	Y	Hired Autos~Non-owned Autos~Scheduled Autos	"Combined Single Limit (Each Accident) $1,000,000"	3/26/2018	3/26/2019	N		High	WF003019	"RIG INSURANCE SERVICES, LLC"	8028614477	8028614440	NORTHLAND INSURANCE COMPANY	9/11/2018	General Aggregate Limit Applies Per Policy~Commercial General Liability~Occur	"Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000"			65	19	3	65	1	0	0	1	0	1	0	A	CARRIER	Interstate		1125300	2014	4/7/2018	11	12	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N
		2	JET EXPEDITED TRANSPORT INC	JET DELIVERY SYSTEMS	6225 N E 112TH AVE	PORTLAND	OR	97220	5032563621		MC	138174	12136				A	A	N	N	N	N	N	N	N	1000000	N	N							17I AT 10963	ALASKA NATIONAL INSURANCE CO	0	1000000	9/16/2017								9/16/2018	9/16/2019	N		High	18IIA10963	KPD INSURANCE INC	5417410550	5417411674	ALASKA NATIONAL INSURANCE CO	9/17/2018	All Risk	500000	"Limit $500,000~Deductible $5,000"	9/16/2018	9/16/2019	N		High	18IAT10963	KPD INSURANCE INC	5417410550	5417411674	ALASKA NATIONAL INSURANCE CO	9/17/2018	N	TRLR INTCH~Any Auto	"Combined Single Limit (Each Accident) $1,000,000~TRLR INTERCHANGE $50,000"	9/16/2018	9/16/2019	N		High	181PS10963	KPD INSURANCE INC	5417410550	5417411674	ALASKA NATIONAL INSURANCE CO	9/17/2018	WA STOP GAP~General Aggregate Limit Applies Per Loc~Occur	"Damage To Rented Premises (Each Occurrence) $500,000~WA STOP GAP $1,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000"	S	8/4/1983	51	29	0	50	0	3	0	1	0	0	1	A	CARRIER	Interstate		1779915	2014	8/18/2017	44	50	Y	N	Y	Y	Y	N	N	N	Y	N	N	N	Y	N	N	Y	N	Y	N	Y	N	Y	N	N	N	N	N	N	N
		2	SUTTON TRANSPORT INC		8011 SCHOFIELD AVE	WESTON	WI	544764628	7153595893	7153593062	MC	236833	173800				A	A	N	N	N	N	N	N	N	1000000	N	N							VPP 4900072 00	NATIONAL INTERSTATE INSURANCE COMPANY	0	1000000	11/19/2015								3/1/2018	3/1/2019	N		High	QT-660-1D654872-TIL-17	INTEGRATED RISK SOLUTIONS INC	2625239600	2625239601	TRAVELERS PROPERTY CASUALTY COMPANY	3/6/2018	Reefer Breakdown Incl.	200000	"Limit $200,000~Deductible $2,500"	3/1/2018	3/1/2019	N		High	VPP4900072-03	INTEGRATED RISK SOLUTIONS INC	2625239600	2625239601	NATIONAL INTERSTATE INSURANCE COMPANY	3/6/2018	N	Any Auto	"Combined Single Limit (Each Accident) $1,000,000"	3/1/2018	3/1/2019	N		High	VPP4900072-03	INTEGRATED RISK SOLUTIONS INC	2625239600	2625239601	NATIONAL INTERSTATE INSURANCE COMPANY	3/6/2018	General Aggregate Limit Applies Per Loc~General Aggregate Limit Applies Per Project~Occur	"Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $300,000~General Aggregate $2,000,000"	S	5/15/2002	58	38	2	58	2	11	0	9	0	5	4	A	CARRIER	Interstate		5063152	2017	11/1/2018	154	211	Y	Y	N	Y	Y	N	Y	Y	N	N	Y	N	Y	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N
		2	TWIN LAKE TRUCKING LTD		1 TWIN LAKE DRIVE	EAST ST LOUIS	IL	62203	6183976100	6183948017	MC	217125	216548				N	A	I	N	N	N	N	N	N	1000000	N	Y							CLP68157O	GREAT WEST CASUALTY CO.	0	1000000	5/27/2011								6/1/2018	6/1/2019	N		High	CLP68157W	CLINE WOOD AGENCY INC	9134513900	9134513925	GREAT WEST CASUALTY COMPANY	5/31/2018	Reefer Breakdown Incl.	250000	"Per Vehicle $250,000"	6/1/2018	6/1/2019	N		High	CLP68157W	CLINE WOOD AGENCY INC	9134513900	9134513925	GREAT WEST CASUALTY COMPANY	5/31/2018	N	Non-owned Autos~Any Auto~Hired Autos	"Combined Single Limit (Each Accident) $1,000,000"	6/1/2018	6/1/2019	N		High	CLP68157W	CLINE WOOD AGENCY INC	9134513900	9134513925	GREAT WEST CASUALTY COMPANY	5/31/2018	Commercial General Liability~Occur~General Aggregate Limit Applies Per Policy	"Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $3,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $1,000,000~Personal & Adv Injury $1,000,000"	S	6/5/2007	144	103	16	144	3	67	2	6	0	1	5	A	CARRIER	Interstate		5295536	2017	9/7/2018	79	70	Y	N	Y	N	Y	N	N	N	Y	N	N	N	Y	N	Y	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N
		2	ASPEN DISTRIBUTION INC		21111 E 36TH DR	AURORA	CO	80011	3033712511	3035769254	MC	184423	293004				N	A	N	N	N	N	N	N	N	750000	N	N							S2351234	SELECTIVE INSURANCE COMPANY OF AMERICA	0	750000	1/1/2019																																																	S	9/12/1990	17	5	1	17	0	0	0	0	0	0	0	A	CARRIER	Interstate		435614	2017	4/25/2018	21	18	Y	N	N	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	N	N
		2	C TRANS INC		9201 SAN LEANDRO ST	OAKLAND	CA	94603	5105680332	5105688239	MC	492900	1313980				A	N	A	N	N	N	N	N	N	1000000	N	Y							MCP20122A	GREAT WEST CASUALTY CO.	0	1000000	11/1/2015																						11/1/2018	11/1/2019	N		High	MCP20122D	CAL-VALLEY INSURANCE SERVICES INC	4083232280	4083232283	GREAT WEST CASUALTY COMPANY	12/5/2018	N	All Owned Autos	"Combined Single Limit (Each Accident) $1,000,000~UNINSURED MOTORIST BI $60,000"	3/16/2018	3/16/2019	N		High	100063427	WESTERN TRUCK INSURANCE SERVIC	3102152920	3102152915	KINSALE INSURANCE CO- SIERRA	12/5/2018	Medical Expense (Any One Person)-EXCLUDED~Occur~Commercial General Liability	"Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000"	S	10/13/2005	52	39	9	51	1	0	0	1	0	0	1	A	CARRIER/BROKER	Interstate		400000	2017	10/31/2018	17	17	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	N	N
		2	CHICAGO LOGISTIC SERVICE INCORPORATED		501 DAVIS ROAD	ELGIN	IL	60123	8474291926	8474291813	MC	313426	688455				A	N	A	N	N	N	N	N	N	750000	N	Y							WF005791	NORTHLAND INSURANCE COMPANY	0	750000	6/30/2016								11/17/2018	11/17/2019	N		High	WF008865	LAMB LITTLE & CO	8472303266	8473987077	NORTHLAND INSURANCE CO	11/17/2018	All Risk	100000	"Deductible $1,000~Limit $100,000"	11/17/2018	11/17/2019	N		High	WF008865	LAMB LITTLE & CO	8472303266	8473987077	NORTHLAND INSURANCE CO	11/17/2018	Y	Hired Autos~Non-owned Autos~Scheduled Autos	"Combined Single Limit (Each Accident) $1,000,000"	11/17/2018	11/17/2019	N		High	100008590	LAMB LITTLE & CO	8472303266	8473987077	KINSALE INSURANCE COMPANY	11/17/2018	Medical Expense (Any One Person)-EXCLUDED~Commercial General Liability~Occur	"Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000"			40	16	1	40	0	0	0	2	0	1	1	A	CARRIER/SHIPPER/BROKER	Interstate		1250000	2016	6/9/2017	12	12	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
		2	PRIMELINE LOGISTICS INC		COLONIAL DRIVE	GUELPH	ON	N1L1T7	5198351820	8777191626	MC	825675	2400746				A	N	N	N	N	N	N	N	N	1000000	N	N							FP0024	ATLANTIC SPECIALTY INSURANCE COMPANY	0	1000000	5/26/2016								5/26/2018	5/26/2019	N		High	FP0024	FIVE STAR INSURANCE BROKERS LTD	9054590555	8885625094	SCOTTISH & YORK INSURANCE	5/25/2018	Reefer Breakdown Incl.	400000	"Limit $400,000~Deductible $5,000"	5/26/2018	5/26/2019	N		High	FP0024	FIVE STAR INSURANCE BROKERS LTD	9054590555	8885625094	SCOTTISH & YORK INSURANCE	5/25/2018	N	Described Autos~All Owned Autos~21B BLANKET FLEET~Leased Autos	"BODILY INJURY AND PROPERTY DAMAGE COMBINED $3,000,000"	5/26/2018	5/26/2019	N		High	FP0024	FIVE STAR INSURANCE BROKERS LTD	9054590555	8885625094	SCOTTISH & YORK INSURANCE	5/25/2018	Occur	"Each Occurrence $3,000,000"			12	7	3	12	1	1	1	1	0	0	1	A	CARRIER	Interstate		1630536	2017	1/5/2018	15	16	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
		2	INTERMODAL CARTAGE CO LLC		5707 EAST HOLMES RD	MEMPHIS	TN	38141	9017461630	9017461627	MC	187562	292991				A	A	A	N	N	N	N	N	N	1000000	N	Y							HMB200074	HUDSON INSURANCE COMPANY	0	1000000	5/26/2017								5/1/2018	5/1/2019	N		High	MXI93071939	"LIPSCOMB & PITTS INS., LLC"	9013211000	9013211100	AGCS MARINE INSURANCE COMPANY	1/7/2019	Broad Form	100000	"Limit $100,000"	1/1/2019	1/1/2020	N		High	HMU200056-06	"AON RISK SERVICES SOUTHWEST, INC."	8005418605	8479531800	HUDSON INSURANCE COMPANY	1/7/2019	N	Any Auto	"Combined Single Limit (Each Accident) $5,000,000"	1/1/2019	1/1/2020	N		High	HMU200056-06	"AON RISK SERVICES SOUTHWEST, INC."	8005418605	8479531800	HUDSON INSURANCE COMPANY	1/7/2019	Commercial General Liability~Occur~General Aggregate Limit Applies Per Policy	"Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $1,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~General Aggregate $2,000,000"	S	5/25/1995	537	414	116	537	6	3	0	46	2	18	26	A	CARRIER/BROKER	Interstate		32097709	2018	1/17/2019	530	564	Y	N	Y	Y	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	Y	N	N	N	Y	Y	N	N	Y	N	N	N
		2	STAGECOACH CARTAGE AND DISTRIBUTION LLC		7167 CHINO DR	EL PASO	TX	79915	9157798315	9157798890	MC	196747	282628				A	A	A	N	N	N	N	N	N	1000000	Y	Y	MZI93072573	AGCS MARINE INSURANCE COMPANY	0	0	8/1/2016		VIC-2016-02	"VELOCITY INSURANCE COMPANY, A RRG"	0	1000000	8/1/2017								8/1/2018	8/1/2019	N		High	MZI93072573 18	SOUTHWEST TRUCK INSURANCE AGENCY	9725940887	9726590713	AGCS MARINE INSURANCE COMPANY	7/31/2018		250000	"Deductible $5,000~Limit $250,000"	8/1/2018	8/1/2019	N		High	VIC-2016-03	HNI RISK SERVICES OF WISCONSIN	2627823940	2627824198	"VELOCITY INSURANCE COMPANY, A RISK RETENTION GROUP"	7/31/2018	N	Any Auto	"Combined Single Limit (Each Accident) $1,000,000"	5/6/2018	5/6/2019	N		High	BCS0037031	SOUTHWEST TRUCK INSURANCE AGENCY	9725940887	9726590713	SCOTTSDALE INSURANCE COMPANY	7/31/2018	Medical Expense (Any One Person)-EXCLUDED~Occur~Commercial General Liability	"Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Each Occurrence $1,000,000"	S	10/29/2007	317	255	31	317	3	7	0	7	0	3	4	A	CARRIER	Interstate		12828620	2017	1/31/2018	149	191	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
		2	GARVEY TRANSPORT INC		2 WATER STREET	HOLBROOK	MA	2343	7817671500	7817671504	MC	120380	101924				A	A	N	N	N	N	N	N	N	1000000	Y	N	CIM 0258929	ACADIA INSURANCE COMPANY	0	0	5/21/2008		MAA 0252781AM	UNION INSURANCE CO.	0	1000000	5/21/2008								5/21/2018	5/21/2019	N		High	CIM0258929-20	CHARLES RIVER INS BROKERAGE INC	5086561400	5086561499	ACADIA INSURANCE COMPANY	1/14/2019	All Risk	250000	"Deductible $1,000~Per Vehicle $250,000"	5/21/2018	5/21/2019	N		High	MAA0252781-20	CHARLES RIVER INS BROKERAGE INC	5086561400	5086561499	ACADIA INSURANCE COMPANY	1/14/2019	N	HIRED AUTOS ONLY~NON-OWNED AUTOS ONLY~Any Auto	"Combined Single Limit (Each Accident) $1,000,000"	5/21/2018	5/21/2019	N		High	CPA0252780-20	CHARLES RIVER INS BROKERAGE INC	5086561400	5086561499	ACADIA INSURANCE COMPANY	1/14/2019	Commercial General Liability~Occur	"Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $300,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~General Aggregate $2,000,000"	S	4/12/2007	7	6	2	7	0	0	0	1	0	1	0	A	CARRIER	Interstate		565481	2016	5/4/2017	13	12	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
		2	BAROLE TRUCKING INC		2286 CAPP ROAD	ST PAUL	MN	55114	6512091104	6514261479	MC	221246	290471				A	A	N	N	N	N	N	N	N	1000000	N	N							50-972924-00	AUTO OWNERS INSURANCE COMPANY	0	1000000	12/1/2016								12/1/2018	12/1/2019	N		High	8972924	TRUCK WRITERS	7637850500	7637859360	OWNERS INSURANCE COMPANY	11/30/2018	See Description Box~Broad Form	250000	"Limit $250,000~Deductible $1,000"	12/1/2018	12/1/2019	N		High	5097292400	TRUCK WRITERS	7637850500	7637859360	OWNERS INSURANCE COMPANY	11/30/2018	N	See Description Box~Any Auto	"Combined Single Limit (Each Accident) $1,000,000"	12/1/2018	12/1/2019	N		High	8972924	TRUCK WRITERS	7637850500	7637859360	OWNERS INSURANCE COMPANY	11/30/2018	General Aggregate Limit Applies Per Policy~Occur~Commercial General Liability	"General Aggregate $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $50,000~Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000"	S	6/17/2010	71	34	8	71	0	1	0	5	0	3	2	A	CARRIER	Interstate		4152923	2017	1/18/2019	82	76	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
		2	COPP OF ST LOUIS INC		7719 HALL STREET	SAINT LOUIS	MO	63147	3143830568		MC	269506	541583				A	A	N	N	N	N	N	N	N	1000000	Y	N	IHX 8603579	HANOVER INSURANCE CO.	0	0	3/1/2008		CA-Z94200	"ACUITY, A MUTUAL INSURANCE COMPANY"	0	1000000	3/1/2018								3/1/2018	3/1/2019	N		High	Z94200	THE DANIEL AND HENRY COMPANY	3144211525	3144441990	ACUITY	2/28/2018		250000	"Limit $250,000~Deductible $2,500"	3/1/2018	3/1/2019	N		High	Z94200	THE DANIEL AND HENRY COMPANY	3144211525	3144441990	ACUITY	2/28/2018	Y	Scheduled Autos~Any Auto~Non-owned Autos~Hired Autos	"Combined Single Limit (Each Accident) $1,000,000"	3/1/2018	3/1/2019	N		High	Z94200	THE DANIEL AND HENRY COMPANY	3144211525	3144441990	ACUITY	2/28/2018	Occur~Commercial General Liability	"Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $3,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~General Aggregate $3,000,000"	S	8/27/2001	37	31	6	37	1	1	0	3	0	1	2	A	CARRIER	Interstate		1122523	2010	9/10/2018	21	18	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
		2	MUTUAL EXPRESS COMPANY		1700 WEST GRAND AVE	OAKLAND	CA	94607	5107741741	5104651720	MC	239155	433293				A	A	I	N	N	N	N	N	N	1000000	Y	N	GWP47875A	GREAT WEST CASUALTY CO.	0	0	7/8/2007		GWP47875A	GREAT WEST CASUALTY CO.	0	1000000	7/8/2007								7/1/2018	7/1/2019	N		High	GWP47875L	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	6/30/2018	Reefer Breakdown Incl.~Broad Form	100000	"Limit $100,000~Deductible $1,000"	7/1/2018	7/1/2019	N		High	GWP47875L	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	6/30/2018	N	MCS-90~Hired Autos~Non-owned Autos	"Combined Single Limit (Each Accident) $1,000,000"	7/1/2018	7/1/2019	N		High	GWP47875L	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	6/30/2018	Occur~General Aggregate Limit Applies Per Policy	"Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000"	S	8/18/2006	87	79	12	87	0	3	0	1	0	0	1	A	CARRIER/BROKER	Interstate		1100000	2018	1/16/2019	18	18	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
		2	PACIFIC FREIGHT INTERMODAL INC	PACIFIC FREIGHT EXPRESS	18811 16TH AVE S	SEATTLE	WA	98188	2066829535	2066829531	MC	147649	250379				A	A	I	N	N	N	N	N	N	1000000	N	N							MCP27493A	GREAT WEST CASUALTY CO.	0	1000000	11/19/2017								1/1/2018	3/1/2019	N		High	MCP27493B	STIEG & ASSOCIATES INC	4066569666		GREAT WEST CASUALTY COMPANY	1/7/2019	Broad Form~Reefer Breakdown Incl.~See Description Box	250000	"Deductible $5,000~Limit $250,000"	1/1/2018	3/1/2019	N		High	MCP27493B	STIEG & ASSOCIATES INC	4066569666		GREAT WEST CASUALTY COMPANY	1/7/2019	N	ANY AUTO EXCEPT~PRIVATE PASSENGER	"Combined Single Limit (Each Accident) $1,000,000"	1/1/2018	3/1/2019	N		High	MCP27493B	STIEG & ASSOCIATES INC	4066569666		GREAT WEST CASUALTY COMPANY	1/7/2019	Occur~General Aggregate Limit Applies Per Policy	"EMPLOYERS LIAB $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $2,000,000"	S	7/9/2014	39	15	7	39	1	0	0	1	0	0	1	A	CARRIER	Interstate		1412410	2017	2/2/2018	30	33	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
